X,Y,address,adm1_boundary,adm2_boundary
79.9154164,24.8912501,"Rajnagar, Chhatarpur, Madhya Pradesh, IND",Madhya Pradesh,Chhatarpur
76.4487497,23.8912501,"465689, IND",Madhya Pradesh,Rajgarh
76.582083,24.0412501,"465679, IND",Madhya Pradesh,Rajgarh
76.3654164,24.0162501,"465691, IND",Madhya Pradesh,Rajgarh
76.4237497,32.1079167,"176047, IND",Himāchal Pradesh,Kangra
72.3820831,22.9829168,"382110, IND",Gujarāt,Ahmadabad
72.5737497,23.0412501,"380004, IND",Gujarāt,Ahmadabad
72.5237497,22.9579168,"382405, IND",Gujarāt,Ahmadabad
72.5404164,22.9662501,"382405, IND",Gujarāt,Ahmadabad
72.5320831,23.0745834,"380061, IND",Gujarāt,Ahmadabad
72.6154164,23.0079168,"Sukhramnagar Cross Road, Amraiwadi, Ahmedabad, Gujarat, 380026, IND",Gujarāt,Ahmadabad
72.5237497,23.0412501,"380054, IND",Gujarāt,Ahmadabad
72.5154164,22.9579168,"382405, IND",Gujarāt,Ahmadabad
72.5654164,23.1162501,"382424, IND",Gujarāt,Ahmadabad
72.6070831,22.9662501,"Canal Road, Isanpur, Ahmedabad, Gujarat, 382443, IND",Gujarāt,Ahmadabad
72.5487497,23.1079168,"New S G Road, Gota, Ahmedabad, Gujarat, 382481, IND",Gujarāt,Ahmadabad
72.5987497,23.0079168,"Kankaria Lake Walkway, Kankaria, Ahmedabad, Gujarat, 380008, IND",Gujarāt,Ahmadabad
72.4320831,22.9079168,"382213, IND",Gujarāt,Ahmadabad
72.5320831,22.9912501,"380055, IND",Gujarāt,Ahmadabad
72.4987497,22.9912501,"380051, IND",Gujarāt,Ahmadabad
72.5487497,22.9745834,"Pirana Industrial Complex, Gyaspur, Ahmedabad, Gujarat, 382405, IND",Gujarāt,Ahmadabad
72.4487497,22.9495834,"Kolat Navapura Road, Navapura, Sanand, Ahmedabad, Gujarat, 382210, IND",Gujarāt,Ahmadabad
72.5070831,23.0079168,"A-301 Prahlad Nagar Cross Road, Prahlad Nagar, Ahmedabad, Gujarat, 380015, IND",Gujarāt,Ahmadabad
72.6154164,22.9912501,"Rudra Apartment, Khokhra Mehmadabad, Ahmedabad, Gujarat, 380008, IND",Gujarāt,Ahmadabad
72.4987497,22.9745834,"382210, IND",Gujarāt,Ahmadabad
72.5904164,23.0079168,"Navyug Colony Marg, Behrampura, Ahmedabad, Gujarat, 380022, IND",Gujarāt,Ahmadabad
72.4570831,22.7495834,"382225, IND",Gujarāt,Ahmadabad
72.4487497,22.9162501,"382213, IND",Gujarāt,Ahmadabad
72.5404164,23.0829168,"Shiv Bunglow Road, Chanakyapuri, Ahmedabad, Gujarat, 380061, IND",Gujarāt,Ahmadabad
72.6237497,22.9662501,"Vatva Village Road, Vatva, Ahmedabad, Gujarat, 382440, IND",Gujarāt,Ahmadabad
72.3987497,22.8662501,"Road No 1, Bavla, Ahmedabad, Gujarat, 382213, IND",Gujarāt,Ahmadabad
72.4904164,23.0412501,"Sindhu Bhavan Marg, Bodakdev, Ahmedabad, Gujarat, 380054, IND",Gujarāt,Ahmadabad
72.5320831,22.9662501,"382405, IND",Gujarāt,Ahmadabad
72.2654164,23.0162501,"382110, IND",Gujarāt,Ahmadabad
72.5154164,22.9495834,"382210, IND",Gujarāt,Ahmadabad
72.1820831,23.0912501,"382150, IND",Gujarāt,Ahmadabad
72.6070831,23.0245834,"104-42 Anil Starch Road, Saraspur, Ahmedabad, Gujarat, 380018, IND",Gujarāt,Ahmadabad
72.6237497,23.0245834,"Access Park, Rakhial Road, Rakhial, Ahmedabad, Gujarat, 380023, IND",Gujarāt,Ahmadabad
72.4654164,23.0245834,"Garden Residency 2, South Bopal, Ahmedabad, Gujarat, 380058, IND",Gujarāt,Ahmadabad
72.5987497,23.0829168,"Sakher Road, Sabarmati, Ahmedabad, Gujarat, 380005, IND",Gujarāt,Ahmadabad
72.6237497,22.9995834,"Murugan Pan Parlour, Khokhra Mehmadabad, Ahmedabad, Gujarat, 380008, IND",Gujarāt,Ahmadabad
72.5904164,22.9662501,"382405, IND",Gujarāt,Ahmadabad
72.6070831,23.1079168,"Axis Bank, Motera, Ahmedabad, Gujarat, 380005, IND",Gujarāt,Ahmadabad
72.5320831,23.0329168,"380015, IND",Gujarāt,Ahmadabad
71.6237497,22.1912501,"364710, IND",Gujarāt,Batod
73.232083,23.5412501,"383320, IND",Gujarāt,Aravali
72.1904164,24.2662501,"Chamunda Kirana Store, Deesa, Banaskantha, Gujarat, 385535, IND",Gujarāt,Banas Kantha
72.1654164,24.2495834,"Deesa, Banaskantha, Gujarat, IND",Gujarāt,Banas Kantha
72.2737497,24.1245834,"385515, IND",Gujarāt,Banas Kantha
72.3820831,24.0912501,"385520, IND",Gujarāt,Banas Kantha
72.3654164,24.0245834,"385210, IND",Gujarāt,Banas Kantha
72.3737497,23.9912501,"385210, IND",Gujarāt,Banas Kantha
71.7987497,22.5745834,"Service Road, Limbdi, Surendranagar, Gujarat, 363421, IND",Gujarāt,Surendranagar
71.7570831,22.3745834,"363415, IND",Gujarāt,Surendranagar
72.6487497,22.3245834,"388630, IND",Gujarāt,Anand
72.6487497,22.3329168,"Khambhat, Anand, Gujarat, IND",Gujarāt,Anand
72.6237497,22.3245834,"Khambhat, Anand, Gujarat, IND",Gujarāt,Anand
72.6154164,22.2995834,"388620, IND",Gujarāt,Anand
72.6487497,22.4995834,"388180, IND",Gujarāt,Anand
72.6237497,22.2995834,"388620, IND",Gujarāt,Anand
73.9654164,23.0579168,"Sanjeli, Jhalod, Dahod, Gujarat, IND",Gujarāt,Dohad
70.7154164,21.9495834,"360311, IND",Gujarāt,Rajkot
70.7737497,21.9745834,"Gondal, Rajkot, Gujarat, IND",Gujarāt,Rajkot
71.0987497,22.1829168,"360025, IND",Gujarāt,Rajkot
70.7904164,21.9745834,"Service Road, Shahjanand Nagar, Gondal, Rajkot, Gujarat, 360311, IND",Gujarāt,Rajkot
70.8070831,21.9579168,"Ghoghawahar Road, Bhagavatpara, Gondal, Rajkot, Gujarat, 360311, IND",Gujarāt,Rajkot
71.2154164,22.0495834,"360050, IND",Gujarāt,Rajkot
70.8070831,21.9412501,"360311, IND",Gujarāt,Rajkot
70.7654164,21.9579168,"Gondal, Rajkot, Gujarat, IND",Gujarāt,Rajkot
70.8654164,22.0412501,"360030, IND",Gujarāt,Rajkot
70.7820831,22.0495834,"360311, IND",Gujarāt,Rajkot
70.6570831,21.9579168,"SH-1, Gondal Sub-District, Rajkot, Gujarat, 360070, IND",Gujarāt,Rajkot
71.1904164,22.1412501,"360050, IND",Gujarāt,Rajkot
72.4070831,23.3662501,"382705, IND",Gujarāt,Mahesana
72.3737497,23.4912501,"384435, IND",Gujarāt,Mahesana
72.4070831,23.3245834,"382715, IND",Gujarāt,Mahesana
72.3654164,23.5745834,"Mehsana, Gujarat, IND",Gujarāt,Mahesana
72.3654164,23.5912501,"Mehsana, Gujarat, IND",Gujarāt,Mahesana
72.4404164,23.4412501,"382732, IND",Gujarāt,Mahesana
72.4654164,23.4829168,"382710, IND",Gujarāt,Mahesana
72.4487497,23.5329168,"384001, IND",Gujarāt,Mahesana
72.0487497,23.5079168,"Bechar Alias Becharaji, Becharaji, Mehsana, Gujarat, IND",Gujarāt,Mahesana
72.3320831,23.8329168,"384170, IND",Gujarāt,Mahesana
72.3737497,23.5995834,"384002, IND",Gujarāt,Mahesana
72.3154164,23.2995834,"Detroj Road, Kadi, Mehsana, Gujarat, 382715, IND",Gujarāt,Mahesana
72.2737497,23.4829168,"384421, IND",Gujarāt,Mahesana
72.782083,24.0162501,"384330, IND",Gujarāt,Mahesana
72.4320831,23.4495834,"Ambaliyasan, Mehsana Sub-District, Mehsana, Gujarat, IND",Gujarāt,Mahesana
72.0404164,23.5079168,"Bechar Alias Becharaji, Becharaji, Mehsana, Gujarat, IND",Gujarāt,Mahesana
72.4154164,23.3662501,"382705, IND",Gujarāt,Mahesana
72.3570831,23.8829168,"384151, IND",Gujarāt,Patan
72.3820831,23.9162501,"Sidhpur, Patan, Gujarat, IND",Gujarāt,Patan
72.1154164,23.7162501,"384220, IND",Gujarāt,Patan
72.3570831,23.8995834,"384151, IND",Gujarāt,Patan
72.3654164,23.8995834,"384151, IND",Gujarāt,Patan
72.1070831,23.7245834,"384220, IND",Gujarāt,Patan
72.6320831,22.1995834,"392170, IND",Gujarāt,Bharuch
70.0404164,22.4829168,"361002, IND",Gujarāt,Jamnagar
70.0654164,22.4079168,"361001, IND",Gujarāt,Jamnagar
70.0237497,22.4579168,"Jamnagar Airport, Govardhanpur, Jamnagar, Gujarat, 361003, IND",Gujarāt,Jamnagar
70.0404164,22.4245834,"Jamnagar, Gujarat, IND",Gujarāt,Jamnagar
69.8904164,22.4162501,"361141, IND",Gujarāt,Jamnagar
72.8904164,20.2745834,"396105, IND",Gujarāt,Valsad
72.4570831,23.1579168,"382721, IND",Gujarāt,Gandhinagar
72.4487497,23.1579168,"382721, IND",Gujarāt,Gandhinagar
72.4654164,23.1245834,"382721, IND",Gujarāt,Gandhinagar
73.6237497,22.7495834,"389001, IND",Gujarāt,Panch Mahals
73.532083,22.7329168,"389340, IND",Gujarāt,Panch Mahals
73.557083,22.6912501,"389340, IND",Gujarāt,Panch Mahals
80.4737497,15.8995835,"523155, IND",Andhra Pradesh,Prakasam
80.0404164,15.5079168,"523002, IND",Andhra Pradesh,Prakasam
80.3904164,15.8579168,"523166, IND",Andhra Pradesh,Prakasam
80.4154164,15.8745835,"523155, IND",Andhra Pradesh,Prakasam
80.2987497,15.7662501,"523184, IND",Andhra Pradesh,Prakasam
80.0404164,15.5162501,"4th Cross Road, Ongole, Prakasam, Andhra Pradesh, 523002, IND",Andhra Pradesh,Prakasam
80.2904164,15.7579168,"523184, IND",Andhra Pradesh,Prakasam
80.1654164,15.6662501,"NH-216, Naguluppala Padu, Prakasam, Andhra Pradesh, 523186, IND",Andhra Pradesh,Prakasam
80.3737497,15.8495835,"523155, IND",Andhra Pradesh,Prakasam
80.457083,15.8995835,"523155, IND",Andhra Pradesh,Prakasam
81.2737497,16.3829168,"Bantumilli, Krishna, Andhra Pradesh, IND",Andhra Pradesh,Krishna
80.7154164,16.5162501,"521104, IND",Andhra Pradesh,Krishna
81.132083,16.1912501,"521001, IND",Andhra Pradesh,Krishna
81.157083,16.5162501,"521326, IND",Andhra Pradesh,Krishna
80.7237497,16.5495835,"Mustabad Road, Gannavaram, Krishna, Andhra Pradesh, 521107, IND",Andhra Pradesh,Krishna
81.1487497,16.2579168,"MPPS 11ward Kapula Veedi, Pedana, Machilipatnam, Krishna, Andhra Pradesh, 521366, IND",Andhra Pradesh,Krishna
81.157083,16.2079168,"Jewellery Park, Potepalli, Machilipatnam, Krishna, Andhra Pradesh, 521002, IND",Andhra Pradesh,Krishna
81.057083,16.3412501,"SH-46, Gudlavalleru, Krishna, Andhra Pradesh, 521331, IND",Andhra Pradesh,Krishna
81.257083,16.3745835,"Bantumilli, Krishna, Andhra Pradesh, IND",Andhra Pradesh,Krishna
81.0237497,16.0079168,"Koduru, Krishna, Andhra Pradesh, IND",Andhra Pradesh,Krishna
80.9154164,16.0079168,"521121, IND",Andhra Pradesh,Krishna
80.9237497,16.1162501,"521126, IND",Andhra Pradesh,Krishna
81.0404164,16.1662501,"521162, IND",Andhra Pradesh,Krishna
81.1487497,16.1745835,"521001, IND",Andhra Pradesh,Krishna
82.1987497,16.7245835,"533464, IND",Puducherry,East Godavari
82.282083,16.7412501,"533463, IND",Andhra Pradesh,East Godavari
82.2737497,17.0079168,"533005, IND",Andhra Pradesh,East Godavari
82.0987497,17.0412501,"Peddapuram, Kakinada, Andhra Pradesh, IND",Andhra Pradesh,East Godavari
82.157083,17.0745835,"Peddapuram, Kakinada, Andhra Pradesh, IND",Andhra Pradesh,East Godavari
82.082083,16.9412501,"533344, IND",Andhra Pradesh,East Godavari
81.8904163,16.7162501,"533274, IND",Andhra Pradesh,East Godavari
82.0987497,17.0495835,"Peddapuram, Kakinada, Andhra Pradesh, IND",Andhra Pradesh,East Godavari
82.2404163,16.9579168,"Anand Bharathi Road, Ramakrishna Rao Peta, Kakinada, Andhra Pradesh, 533004, IND",Andhra Pradesh,East Godavari
82.107083,16.8662501,"533260, IND",Andhra Pradesh,East Godavari
82.2404163,16.9412501,"Commercial Road, Suryanarayana Puram, Kakinada, Andhra Pradesh, 533001, IND",Andhra Pradesh,East Godavari
81.8404163,16.7579168,"Golden Quadrilateral, Ravulapalem, Atreyapuram, Kona Seema, Andhra Pradesh, 533238, IND",Andhra Pradesh,East Godavari
82.007083,16.5745835,"533201, IND",Andhra Pradesh,East Godavari
82.0154163,16.5995835,"533577, IND",Andhra Pradesh,East Godavari
82.2487497,16.9995835,"533005, IND",Andhra Pradesh,East Godavari
82.1654163,17.0662501,"533440, IND",Andhra Pradesh,East Godavari
82.1654163,16.8495835,"533468, IND",Andhra Pradesh,East Godavari
82.257083,16.9579168,"533005, IND",Andhra Pradesh,East Godavari
81.857083,16.7495835,"533238, IND",Andhra Pradesh,East Godavari
82.3404163,17.0995835,"533447, IND",Andhra Pradesh,East Godavari
81.9404163,16.7662501,"533307, IND",Andhra Pradesh,East Godavari
82.0404163,16.8495835,"Ramachandrapuram Bypass, Ramachandrapuram, Kona Seema, Andhra Pradesh, 533256, IND",Andhra Pradesh,East Godavari
82.0154163,16.9162501,"533345, IND",Andhra Pradesh,East Godavari
82.057083,16.7829168,"533262, IND",Andhra Pradesh,East Godavari
82.3904163,17.2829168,"Sankhavaram, Kakinada, Andhra Pradesh, IND",Andhra Pradesh,East Godavari
82.1654163,17.0579168,"18-1-59 SH-175, Samalkota, Kakinada, Andhra Pradesh, 533440, IND",Andhra Pradesh,East Godavari
81.9654163,16.8579168,"533264, IND",Andhra Pradesh,East Godavari
82.2237497,16.9162501,"533016, IND",Andhra Pradesh,East Godavari
82.2737497,16.9912501,"533005, IND",Andhra Pradesh,East Godavari
82.1737497,16.7912501,"533468, IND",Andhra Pradesh,East Godavari
81.9487497,17.1412501,"533297, IND",Andhra Pradesh,East Godavari
81.9654163,16.5995835,"533221, IND",Andhra Pradesh,East Godavari
82.407083,17.2745835,"Sankhavaram, Kakinada, Andhra Pradesh, IND",Andhra Pradesh,East Godavari
82.2654163,16.9745835,"533005, IND",Andhra Pradesh,East Godavari
82.182083,17.1995835,"Post Office-Kirlampudi, Kirlampudi, Kakinada, Andhra Pradesh, 533431, IND",Andhra Pradesh,East Godavari
82.1654163,17.0745835,"Peddapuram, Kakinada, Andhra Pradesh, IND",Andhra Pradesh,East Godavari
81.982083,16.8495835,"533261, IND",Andhra Pradesh,East Godavari
82.3487497,17.4079168,"Rowthulapudi, Kakinada, Andhra Pradesh, IND",Andhra Pradesh,East Godavari
82.057083,16.7745835,"533262, IND",Andhra Pradesh,East Godavari
82.032083,16.8412501,"533255, IND",Andhra Pradesh,East Godavari
82.5904163,17.6745835,"Golugonda, Anakapalli, Andhra Pradesh, IND",Andhra Pradesh,Visakhapatnam
82.8154163,17.9079168,"531027, IND",Andhra Pradesh,Visakhapatnam
82.932083,17.8329168,"531036, IND",Andhra Pradesh,Visakhapatnam
79.9987497,14.9079168,"Kavali, Nellore, Andhra Pradesh, IND",Andhra Pradesh,Sri Potti Sriramulu Nellore
80.0237497,14.3912501,"524346, IND",Andhra Pradesh,Sri Potti Sriramulu Nellore
79.9904164,14.8995835,"Kavali, Nellore, Andhra Pradesh, IND",Andhra Pradesh,Sri Potti Sriramulu Nellore
80.1154164,14.3245835,"524344, IND",Andhra Pradesh,Sri Potti Sriramulu Nellore
79.9987497,14.4829168,"524137, IND",Andhra Pradesh,Sri Potti Sriramulu Nellore
83.5987497,18.6829168,"Veeraghattam, Manyam, Andhra Pradesh, IND",Andhra Pradesh,Srikakulam
83.832083,18.7912501,"Kothuru, Srikakulam, Andhra Pradesh, IND",Andhra Pradesh,Srikakulam
83.8487497,18.8079168,"Bhamini, Manyam, Andhra Pradesh, IND",Andhra Pradesh,Srikakulam
83.8404163,18.7995835,"Bhamini, Manyam, Andhra Pradesh, IND",Andhra Pradesh,Srikakulam
83.857083,18.7995835,"Bhamini, Manyam, Andhra Pradesh, IND",Andhra Pradesh,Srikakulam
83.8487497,18.8162501,"Bhamini, Manyam, Andhra Pradesh, IND",Andhra Pradesh,Srikakulam
80.557083,16.0579168,"522124, IND",Andhra Pradesh,Guntur
80.5237497,16.1995835,"Ration Shop No 5 Chebrolu, Chebrolu, Guntur, Andhra Pradesh, 522212, IND",Andhra Pradesh,Guntur
80.6737497,16.0495835,"522309, IND",Andhra Pradesh,Guntur
80.432083,16.3079168,"522007, IND",Andhra Pradesh,Guntur
80.432083,16.3245835,"522007, IND",Andhra Pradesh,Guntur
80.682083,15.9162501,"522314, IND",Andhra Pradesh,Guntur
80.682083,16.0495835,"NH-216, Cherukupalle Ho Arumbaka, Bapatla, Andhra Pradesh, 522309, IND",Andhra Pradesh,Guntur
80.4654164,16.0579168,"522124, IND",Andhra Pradesh,Guntur
80.532083,15.9412501,"Karlapalem, Bapatla, Andhra Pradesh, IND",Andhra Pradesh,Guntur
80.6737497,15.9162501,"522314, IND",Andhra Pradesh,Guntur
80.5154164,16.2245835,"Bapatiala Road, Chebrolu, Guntur, Andhra Pradesh, 522212, IND",Andhra Pradesh,Guntur
83.132083,18.1079168,"Srungavarapukota, Vizianagaram, Andhra Pradesh, IND",Andhra Pradesh,Vizianagaram
83.507083,18.5829168,"Balijipeta, Vizianagaram, Andhra Pradesh, IND",Andhra Pradesh,Vizianagaram
83.507083,18.5912501,"Balijipeta, Vizianagaram, Andhra Pradesh, IND",Andhra Pradesh,Vizianagaram
83.1487497,18.1079168,"Srungavarapukota, Vizianagaram, Andhra Pradesh, IND",Andhra Pradesh,Vizianagaram
78.0404164,14.8745835,"Tadpatri (R), Tadpatri, Anantapur, Andhra Pradesh, IND",Andhra Pradesh,Anantapur
81.7487497,16.6579168,"534324, IND",Andhra Pradesh,West Godavari
81.5487497,16.5245835,"534207, IND",Andhra Pradesh,West Godavari
81.4987497,16.5329168,"534204, IND",Andhra Pradesh,West Godavari
81.607083,16.4245835,"534281, IND",Andhra Pradesh,West Godavari
81.7404163,16.6162501,"534122, IND",Andhra Pradesh,West Godavari
81.7404163,16.6745835,"534320, IND",Andhra Pradesh,West Godavari
81.807083,16.5912501,"534269, IND",Andhra Pradesh,West Godavari
81.632083,16.6079168,"534238, IND",Andhra Pradesh,West Godavari
81.532083,16.5662501,"534201, IND",Andhra Pradesh,West Godavari
81.2654163,16.8162501,"534425, IND",Andhra Pradesh,West Godavari
81.5654163,16.5495835,"534244, IND",Andhra Pradesh,West Godavari
81.3654163,16.8079168,"534416, IND",Andhra Pradesh,West Godavari
81.5404163,16.5495835,"534201, IND",Andhra Pradesh,West Godavari
81.5654163,16.5329168,"534243, IND",Andhra Pradesh,West Godavari
81.832083,16.5662501,"534269, IND",Andhra Pradesh,West Godavari
81.7237497,16.5245835,"Vijaylakshmi Lari Transport, 3rd Line, Palacole, Palakollu, West Godavari, Andhra Pradesh, 534260, IND",Andhra Pradesh,West Godavari
81.732083,16.5412501,"534265, IND",Andhra Pradesh,West Godavari
81.307083,17.1162501,"534312, IND",Andhra Pradesh,West Godavari
81.232083,16.7912501,"534425, IND",Andhra Pradesh,West Godavari
81.557083,16.7162501,"534197, IND",Andhra Pradesh,West Godavari
81.5154163,16.5329168,"534202, IND",Andhra Pradesh,West Godavari
81.5404163,16.7079168,"534197, IND",Andhra Pradesh,West Godavari
81.707083,16.4662501,"NH-216, Narasapuram, West Godavari, Andhra Pradesh, 534275, IND",Andhra Pradesh,West Godavari
81.6654163,16.4162501,"534275, IND",Andhra Pradesh,West Godavari
81.7404163,16.6662501,"534320, IND",Andhra Pradesh,West Godavari
81.3737497,16.5912501,"Akividu, West Godavari, Andhra Pradesh, IND",Andhra Pradesh,West Godavari
79.1154164,14.2662501,"516150, IND",Andhra Pradesh,Kadapa(YSR)
79.0237497,14.3912501,"516213, IND",Andhra Pradesh,Kadapa(YSR)
86.207083,22.8162501,"Baju Motors, Swarn Rekha Link Road, Sakchi, Jamshedpur, Purbi Singhbhum, Jharkhand, 831001, IND",Jhārkhand,Purbi Singhbhum
86.2404163,22.8245834,"Baliguma Road, Mango, Jamshedpur, Purbi Singhbhum, Jharkhand, 831018, IND",Jhārkhand,Purbi Singhbhum
86.207083,22.8329168,"Road No 7, Mango, Jamshedpur, Purbi Singhbhum, Jharkhand, 832110, IND",Jhārkhand,Purbi Singhbhum
86.2154163,22.8579168,"831020, IND",Jhārkhand,Purbi Singhbhum
86.7404163,23.7412501,"828204, IND",Jhārkhand,Dhanbad
86.7487497,23.7412501,"828204, IND",Jhārkhand,Dhanbad
86.7487497,23.7662501,"828203, IND",Jhārkhand,Dhanbad
87.7737497,24.4579168,"816106, IND",Jhārkhand,Pakur
86.7404163,26.0329168,"Gamharia, Madhepura, Bihar, IND",Bihār,Madhepura
86.732083,26.0245834,"Gamharia, Madhepura, Bihar, IND",Bihār,Madhepura
86.7987497,25.9912501,"Singheshwar, Madhepura, Bihar, IND",Bihār,Madhepura
86.7904163,25.9662501,"Singheshwar, Madhepura, Bihar, IND",Bihār,Madhepura
86.782083,25.9829168,"Singheshwar, Madhepura, Bihar, IND",Bihār,Madhepura
86.7404163,26.0162501,"Gamharia, Madhepura, Bihar, IND",Bihār,Madhepura
88.132083,26.4329168,"855116, IND",Bihār,Kishanganj
86.5987497,24.9162501,"Belhar, Banka, Bihar, IND",Bihār,Banka
86.6487497,25.0162501,"813212, IND",Bihār,Banka
86.5987497,24.9245834,"Belhar, Banka, Bihar, IND",Bihār,Banka
86.657083,25.0162501,"813212, IND",Bihār,Banka
87.507083,26.1579168,"854311, IND",Bihār,Araria
87.457083,26.1329168,"SH-76, Araria, Bihar, 854312, IND",Bihār,Araria
87.2154163,26.3745834,"854316, IND",Bihār,Araria
85.6904163,26.1329168,"847107, IND",Bihār,Muzaffarpur
85.6904163,26.1662501,"847107, IND",Bihār,Muzaffarpur
86.5154163,25.7995834,"852106, IND",Bihār,Saharsa
86.5237497,25.7579168,"852106, IND",Bihār,Saharsa
86.682083,25.8412501,"SH-59, Saur Bazar, Saharsa, Bihar, 852221, IND",Bihār,Saharsa
86.5487497,25.7829168,"852106, IND",Bihār,Saharsa
86.5654163,25.7912501,"852106, IND",Bihār,Saharsa
85.3237497,26.6329168,"Purnahiya, Sheohar, Bihar, IND",Bihār,Sheohar
85.3154163,26.5995834,"Piprarhi, Sheohar, Bihar, IND",Bihār,Sheohar
85.3237497,26.6162501,"Purnahiya, Sheohar, Bihar, IND",Bihār,Sheohar
85.3237497,26.6245834,"Riga Road, Purnahiya, Sheohar, Bihar, 843334, IND",Bihār,Sheohar
86.682083,26.0662501,"852108, IND",Bihār,Supaul
86.6654163,26.0329168,"852108, IND",Bihār,Supaul
86.6737497,26.0329168,"852108, IND",Bihār,Supaul
85.4154163,25.4912501,"Khusrupur, Patna, Bihar, IND",Bihār,Patna
85.4404163,25.4829168,"803202, IND",Bihār,Patna
85.432083,25.4912501,"803202, IND",Bihār,Patna
85.6987497,25.8662501,"848130, IND",Bihār,Samastipur
85.6904163,25.8579168,"848130, IND",Bihār,Samastipur
85.757083,25.8662501,"SH-49, Samastipur, Bihar, 848101, IND",Bihār,Samastipur
86.6404163,25.0079168,"Sangrampur, Munger, Bihar, IND",Bihār,Munger
85.4154163,26.6245834,"Suppi, Sitamarhi, Bihar, IND",Bihār,Sitamarhi
85.3487497,26.6495834,"843315, IND",Bihār,Sitamarhi
85.4404163,26.6079168,"Riga, Sitamarhi, Bihar, IND",Bihār,Sitamarhi
85.3404163,26.6412501,"843315, IND",Bihār,Sitamarhi
85.932083,24.9495834,"811301, IND",Bihār,Jamui
85.957083,24.9412501,"811301, IND",Bihār,Jamui
87.2654163,25.5162501,"854101, IND",Bihār,Katihar
76.907083,28.9995834,"131022, IND",Haryāna,Sonipat
76.8987497,29.5079167,"132040, IND",Haryāna,Karnal
75.957083,29.0829167,"Hansi, Hisar, Haryana, IND",Haryāna,Hisar
73.8237497,15.5495835,"403501, IND",Goa,North Goa
73.807083,15.5412501,"403511, IND",Goa,North Goa
73.8154164,15.5995835,"Hutatma Vinayak Sapte Marg, Mapusa, Bardez, North Goa, Goa, 403507, IND",Goa,North Goa
73.882083,15.4995835,"NH-748, Raibandar, Tiswadi, North Goa, Goa, 403402, IND",Goa,North Goa
73.8237497,15.6162501,"Tivim Industrial Estate, Boca da Vaca Road, Colvale, Bardez, North Goa, Goa, 403526, IND",Goa,North Goa
73.8654164,15.4912501,"Chimbel, Tiswadi, North Goa, Goa, IND",Goa,North Goa
73.807083,15.5995835,"ST Xavier College Road, Mapusa, Bardez, North Goa, Goa, 403507, IND",Goa,North Goa
73.857083,15.4912501,"Village Panchayat Merces Road, Chimbel, Tiswadi, North Goa, Goa, 403006, IND",Goa,North Goa
89.9987496,26.0495834,"783324, IND",Assam,Dhubri
90.157083,26.1912501,"Bagribari, Dhubri, Assam, IND",Assam,Dhubri
90.0904163,26.1162501,"Bagribari, Dhubri, Assam, IND",Assam,Dhubri
90.1654163,26.2245834,"Bilasipara, Dhubri, Assam, IND",Assam,Dhubri
90.0404163,26.0995834,"783339, IND",Assam,Dhubri
90.0904163,26.0912501,"Bagribari, Dhubri, Assam, IND",Assam,Dhubri
90.1654163,26.2995834,"Bilasipara, Dhubri, Assam, IND",Assam,Dhubri
90.082083,26.0912501,"Bagribari, Dhubri, Assam, IND",Assam,Dhubri
90.3154163,26.3079168,"783325, IND",Assam,Dhubri
89.982083,26.0579168,"783324, IND",Assam,Dhubri
89.9737496,26.0745834,"783331, IND",Assam,Dhubri
90.2987496,26.2662501,"783348, IND",Assam,Dhubri
89.9237496,26.0245834,"783324, IND",Assam,Dhubri
89.9154163,26.0412501,"783324, IND",Assam,Dhubri
90.1404163,26.1662501,"Bagribari, Dhubri, Assam, IND",Assam,Dhubri
89.9487496,26.0829168,"Gauripur, Dhubri, Assam, IND",Assam,Dhubri
90.007083,26.0995834,"783339, IND",Assam,Dhubri
89.907083,26.0079168,"783324, IND",Assam,Dhubri
89.907083,25.9995834,"783324, IND",Assam,Dhubri
90.0237496,26.0912501,"783339, IND",Assam,Dhubri
89.8987496,26.0079168,"783324, IND",Assam,Dhubri
89.932083,26.0495834,"783324, IND",Assam,Dhubri
90.1654163,26.1829168,"Bagribari, Dhubri, Assam, IND",Assam,Dhubri
90.182083,26.1912501,"Bilasipara, Dhubri, Assam, IND",Assam,Dhubri
89.957083,26.0745834,"Gauripur, Dhubri, Assam, IND",Assam,Dhubri
90.1154163,26.1412501,"Bagribari, Dhubri, Assam, IND",Assam,Dhubri
92.357083,24.7079168,"788719, IND",Assam,Karimganj
92.3487496,24.7162501,"788719, IND",Assam,Karimganj
91.507083,26.7745834,"781360, IND",Assam,Baksa
91.3654163,26.5912501,"781333, IND",Assam,Baksa
91.032083,26.3079168,"781309, IND",Assam,Barpeta
91.1404163,26.2995834,"781311, IND",Assam,Barpeta
91.1237496,26.1662501,"Chenga, Barpeta, Assam, IND",Assam,Barpeta
91.1404163,26.1829168,"Chenga, Barpeta, Assam, IND",Assam,Barpeta
91.1654163,26.2495834,"781305, IND",Assam,Barpeta
91.157083,26.2912501,"Chenga, Barpeta Sub-District, Barpeta, Assam, IND",Assam,Barpeta
91.107083,26.3162501,"781309, IND",Assam,Barpeta
91.1904163,26.2579168,"781305, IND",Assam,Barpeta
90.9404163,26.3329168,"781314, IND",Assam,Barpeta
91.032083,26.3162501,"Hajo Barpeta Road, Barpeta Sub-District, Barpeta, Assam, 781314, IND",Assam,Barpeta
91.1987496,26.2662501,"781312, IND",Assam,Barpeta
