X,Y,address,adm1_boundary,adm2_boundary
88.307083,24.4995834,নওয়াবগঞ্জ সদর,Rajshani,Rajshahi
88.5987497,24.4079168,"রাজশাহী বাইপাস, পবা",Rajshani,Rajshahi
88.6404163,24.3912501,রাজশাহী,Rajshani,Rajshahi
88.6487497,24.5495834,মোহনপুর,Rajshani,Rajshahi
89.407083,25.6662501,পীরগাছা,Rangpur,Rangpur
89.3404163,25.8079168,কাউনিয়া,Rangpur,Rangpur
89.3404163,25.8245834,গাঙ্গাচড়া,Rangpur,Rangpur
89.3987497,25.6662501,পীরগাছা,Rangpur,Rangpur
89.0737497,22.7245834,সাতক্ষীরা,Khulna,Satkhira
89.057083,22.7245834,"Shatkhira Main Road, Satkhira, BGD",Khulna,Satkhira
89.057083,22.7329168,সাতক্ষীরা,Khulna,Satkhira
89.0654163,22.7079168,সাতক্ষীরা,Khulna,Satkhira
90.0237496,24.9995834,শেরপুর সদর,Mymensingh,Sherpur
90.0237496,25.0079168,শ্রীপুর,Mymensingh,Sherpur
90.032083,24.9995834,শেরপুর সদর,Mymensingh,Sherpur
89.7237497,24.4495834,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.7154163,24.4079168,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.7154163,24.4162501,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.7404163,24.3912501,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.6987497,24.4412501,সিরাজগঞ্জ,Rajshani,Sirajganj
89.707083,24.4412501,সিরাজগঞ্জ,Rajshani,Sirajganj
89.6487497,24.4495834,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.6904163,24.2162501,শাহজাদপুর,Rajshani,Sirajganj
89.6987497,24.4162501,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.7154163,24.3995834,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.7487497,24.3912501,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.707083,24.4162501,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.6987497,24.3995834,সিরাজগঞ্জ সদর,Rajshani,Sirajganj
89.7154163,24.4495834,"যমুনা স্ট্রান্ড রোড, সিরাজগঞ্জ",Rajshani,Sirajganj
89.6237497,24.0912501,শাহজাদপুর,Rajshani,Sirajganj
91.3487496,24.7829168,"Z2807, Derai, BGD",Sylhet,Sunamganj
91.8154163,24.8329168,সিলেট সদর,Sylhet,Sylhet
91.8654163,24.8829168,"আলম এন্টারপ্রাইজ, অঙ্গ পথ, সিলেট",Sylhet,Sylhet
91.9404163,24.6912501,ফেঞ্চুগঞ্জ,Sylhet,Sylhet
91.8487496,24.8912501,"Sohel Workshop, Sylhet, BGD",Sylhet,Sylhet
91.8487496,24.9162501,"মায়ের আশীর্বাদ স্টোর, Airport Road, সিলেট",Sylhet,Sylhet
91.857083,24.8829168,সিলেট,Sylhet,Sylhet
91.8404163,24.8995834,সিলেট সদর,Sylhet,Sylhet
91.8404163,24.9162501,সিলেট,Sylhet,Sylhet
91.907083,24.8745834,সিলেট সদর,Sylhet,Sylhet
91.857083,24.9245834,সিলেট সদর,Sylhet,Sylhet
91.8154163,24.8912501,সিলেট সদর,Sylhet,Sylhet
91.932083,24.6579168,রাজনগর,Sylhet,Sylhet
91.8404163,24.8745834,সিলেট সদর,Sylhet,Sylhet
91.8404163,24.8829168,সিলেট,Sylhet,Sylhet
91.857083,24.8995834,"মেডিকেল কলেজ রোড, সিলেট",Sylhet,Sylhet
91.8737496,24.9079168,সিলেট,Sylhet,Sylhet
91.857083,24.8579168,সিলেট সদর,Sylhet,Sylhet
91.8487496,24.8579168,সিলেট সদর,Sylhet,Sylhet
91.832083,24.8662501,সিলেট সদর,Sylhet,Sylhet
91.8654163,24.9079168,"হাউজিং এস্টেট রোড, সিলেট",Sylhet,Sylhet
91.9237496,24.6579168,ফেঞ্চুগঞ্জ,Sylhet,Sylhet
91.807083,24.9245834,সিলেট সদর,Sylhet,Sylhet
91.857083,24.8745834,সিলেট,Sylhet,Sylhet
91.832083,24.9162501,"ইউনিভার্সিটি এভিনিউ, সিলেট",Sylhet,Sylhet
89.882083,24.2329168,টাঙ্গাইল সদর,Dhaka,Tangail
89.807083,24.3912501,ভুয়াপুর,Dhaka,Tangail
90.1737496,24.1162501,"Dhaka Road, Mirzapur, BGD",Dhaka,Tangail
89.8904163,24.2245834,টাঙ্গাইল সদর,Dhaka,Tangail
89.907083,24.2829168,টাঙ্গাইল সদর,Dhaka,Tangail
89.8987497,24.2579168,টাঙ্গাইল সদর,Dhaka,Tangail
89.9154163,24.2329168,টাঙ্গাইল সদর,Dhaka,Tangail
89.932083,24.1995834,দেলদুয়ার,Dhaka,Tangail
90.1654163,24.1162501,মির্জাপুর,Dhaka,Tangail
89.8987497,24.2329168,টাঙ্গাইল সদর,Dhaka,Tangail
89.907083,24.3245834,টাঙ্গাইল সদর,Dhaka,Tangail
89.9154163,24.2412501,"Bukhari Masjid Road, Tangail, BGD",Dhaka,Tangail
89.9154163,24.3329168,কালিহাতি,Dhaka,Tangail
90.1654163,24.0829168,মির্জাপুর,Dhaka,Tangail
89.957083,24.2245834,টাঙ্গাইল সদর,Dhaka,Tangail
89.907083,24.2662501,টাঙ্গাইল সদর,Dhaka,Tangail
89.907083,24.2745834,টাঙ্গাইল,Dhaka,Tangail
89.8987497,24.2662501,টাঙ্গাইল সদর,Dhaka,Tangail
89.8904163,24.2329168,টাঙ্গাইল সদর,Dhaka,Tangail
89.9154163,24.3245834,কালিহাতি,Dhaka,Tangail
89.9404163,24.2079168,দেলদুয়ার,Dhaka,Tangail
89.9737496,24.2162501,টাঙ্গাইল সদর,Dhaka,Tangail
89.907083,24.2495834,টাঙ্গাইল,Dhaka,Tangail
89.9237497,24.2495834,"Dhaka Road, Tangail, BGD",Dhaka,Tangail
89.807083,24.3412501,টাঙ্গাইল সদর,Dhaka,Tangail
89.932083,24.2579168,টাঙ্গাইল সদর,Dhaka,Tangail
89.9404163,24.2662501,টাঙ্গাইল সদর,Dhaka,Tangail
89.932083,24.5662501,গোপালপুর,Dhaka,Tangail
90.1404163,24.1079168,মির্জাপুর,Dhaka,Tangail
89.907083,24.2329168,"এয়ারপোর্ট রোড, টাঙ্গাইল",Dhaka,Tangail
90.0237496,24.1662501,দেলদুয়ার,Dhaka,Tangail
89.982083,24.2245834,টাঙ্গাইল সদর,Dhaka,Tangail
89.9237497,24.2662501,টাঙ্গাইল,Dhaka,Tangail
90.1737496,24.0912501,"Service Road, Mirzapur, BGD",Dhaka,Tangail
89.882083,24.0495834,নাগরপুর,Dhaka,Tangail
